ParticipantName	GazeEventDuration	AOI[HUD]Hit	
Försöksperson1	1299	0	
Försöksperson1	1299	0	
Försöksperson1	1299	0	
Försöksperson1	1299	0	
Försöksperson1	1299	0	
Försöksperson1	1299	0	
Försöksperson1	1299	0	
Försöksperson1	1299	0	
Försöksperson1	1299	0	
Försöksperson1	1299	0	
Försöksperson1	1299	0	
Försöksperson1	1299	0	
Försöksperson1	1299	0	
Försöksperson1	1299	0	
Försöksperson1	1299	0	
Försöksperson1	1299	0	
Försöksperson1	1299	0	
Försöksperson1	1299	0	
Försöksperson1	1299	0	
Försöksperson1	1299	0	
Försöksperson1	1299	0	
Försöksperson1	1299	0	
Försöksperson1	1299	0	
Försöksperson1	1299	0	
Försöksperson1	1299	0	
Försöksperson1	1299	0	
Försöksperson1	1299	0	
Försöksperson1	1299	0	
Försöksperson1	1299	0	
Försöksperson1	1299	0	
Försöksperson1	1299	0	
Försöksperson1	1299	0	
Försöksperson1	1299	0	
Försöksperson1	1299	0	
Försöksperson1	1299	0	
Försöksperson1	1299	0	
Försöksperson1	1299	0	
Försöksperson1	1299	0	
Försöksperson1	1299	0	
Försöksperson1	1299	0	
Försöksperson1	1299	0	
Försöksperson1	1299	0	
Försöksperson1	1299	0	
Försöksperson1	1299	0	
Försöksperson1	1299	0	
Försöksperson1	1299	0	
Försöksperson1	1299	0	
Försöksperson1	1299	0	
Försöksperson1	1299	0	
Försöksperson1	1299	0	
Försöksperson1	1299	0	
Försöksperson1	1299	0	
Försöksperson1	1299	0	
Försöksperson1	1299	0	
Försöksperson1	1299	0	
Försöksperson1	50	0	
Försöksperson1	50	0	
Försöksperson1	50	0	
Försöksperson1	416	1	
Försöksperson1	416	1	
Försöksperson1	416	1	
Försöksperson1	416	1	
Försöksperson1	416	1	
Försöksperson1	416	1	
Försöksperson1	416	1	
Försöksperson1	416	1	
Försöksperson1	416	1	
Försöksperson1	416	1	
Försöksperson1	416	1	
Försöksperson1	416	1	
Försöksperson1	416	1	
Försöksperson1	416	1	
Försöksperson1	416	1	
Försöksperson1	416	1	
Försöksperson1	416	1	
Försöksperson1	416	1	
Försöksperson1	416	1	
Försöksperson1	416	1	
Försöksperson1	416	1	
Försöksperson1	416	1	
Försöksperson1	416	1	
Försöksperson1	416	1	
Försöksperson1	416	1	
Försöksperson1	50	0	
Försöksperson1	50	0	
Försöksperson1	50	0	
Försöksperson1	300	0	
Försöksperson1	300	0	
Försöksperson1	300	0	
Försöksperson1	300	0	
Försöksperson1	300	0	
Försöksperson1	300	0	
Försöksperson1	300	0	
Försöksperson1	300	0	
Försöksperson1	300	0	
Försöksperson1	300	0	
Försöksperson1	300	0	
Försöksperson1	300	0	
Försöksperson1	300	0	
Försöksperson1	300	0	
Försöksperson1	300	0	
Försöksperson1	300	0	
Försöksperson1	300	0	
Försöksperson1	300	0	
Försöksperson1	33	0	
Försöksperson1	33	0	
Försöksperson1	666	0	
Försöksperson1	666	0	
Försöksperson1	666	0	
Försöksperson1	666	0	
Försöksperson1	666	0	
Försöksperson1	666	0	
Försöksperson1	666	0	
Försöksperson1	666	0	
Försöksperson1	666	0	
Försöksperson1	666	0	
Försöksperson1	666	0	
Försöksperson1	666	0	
Försöksperson1	666	0	
Försöksperson1	666	0	
Försöksperson1	666	0	
Försöksperson1	666	0	
Försöksperson1	666	0	
Försöksperson1	666	0	
Försöksperson1	666	0	
Försöksperson1	666	0	
Försöksperson1	666	0	
Försöksperson1	666	0	
Försöksperson1	666	0	
Försöksperson1	666	0	
Försöksperson1	666	0	
Försöksperson1	666	0	
Försöksperson1	666	0	
Försöksperson1	666	0	
Försöksperson1	666	0	
Försöksperson1	666	0	
Försöksperson1	666	0	
Försöksperson1	666	0	
Försöksperson1	666	0	
Försöksperson1	666	0	
Försöksperson1	666	0	
Försöksperson1	666	0	
Försöksperson1	666	0	
Försöksperson1	666	0	
Försöksperson1	666	0	
Försöksperson1	666	0	
Försöksperson1	33	0	
Försöksperson1	33	0	
Försöksperson1	283	0	
Försöksperson1	283	0	
Försöksperson1	283	0	
Försöksperson1	283	0	
Försöksperson1	283	0	
Försöksperson1	283	0	
Försöksperson1	283	0	
Försöksperson1	283	0	
Försöksperson1	283	0	
Försöksperson1	283	0	
Försöksperson1	283	0	
Försöksperson1	283	0	
Försöksperson1	283	0	
Försöksperson1	283	0	
Försöksperson1	283	0	
Försöksperson1	283	0	
Försöksperson1	283	0	
Försöksperson1	33	0	
Försöksperson1	33	0	
Försöksperson1	633	0	
Försöksperson1	633	0	
Försöksperson1	633	0	
Försöksperson1	633	0	
Försöksperson1	633	0	
Försöksperson1	633	0	
Försöksperson1	633	0	
Försöksperson1	633	0	
Försöksperson1	633	0	
Försöksperson1	633	0	
Försöksperson1	633	0	
Försöksperson1	633	0	
Försöksperson1	633	0	
Försöksperson1	633	0	
Försöksperson1	633	0	
Försöksperson1	633	0	
Försöksperson1	633	0	
Försöksperson1	633	0	
Försöksperson1	633	0	
Försöksperson1	633	0	
Försöksperson1	633	0	
Försöksperson1	633	0	
Försöksperson1	633	0	
Försöksperson1	633	0	
Försöksperson1	633	0	
Försöksperson1	633	0	
Försöksperson1	633	0	
Försöksperson1	633	0	
Försöksperson1	633	0	
Försöksperson1	633	0	
Försöksperson1	633	0	
Försöksperson1	633	0	
Försöksperson1	633	0	
Försöksperson1	633	0	
Försöksperson1	633	0	
Försöksperson1	633	0	
Försöksperson1	633	0	
Försöksperson1	633	0	
Försöksperson1	33	0	
Försöksperson1	33	0	
Försöksperson1	133	0	
Försöksperson1	133	0	
Försöksperson1	133	0	
Försöksperson1	133	0	
Försöksperson1	133	0	
Försöksperson1	133	0	
Försöksperson1	133	0	
Försöksperson1	133	0	
Försöksperson1	17	0	
Försöksperson1	150	0	
Försöksperson1	150	0	
Försöksperson1	150	0	
Försöksperson1	150	0	
Försöksperson1	150	0	
Försöksperson1	150	0	
Försöksperson1	150	0	
Försöksperson1	150	0	
Försöksperson1	150	0	
Försöksperson1	33	0	
Försöksperson1	33	0	
Försöksperson1	150	0	
Försöksperson1	150	0	
Försöksperson1	150	0	
Försöksperson1	150	0	
Försöksperson1	150	0	
Försöksperson1	150	0	
Försöksperson1	150	0	
Försöksperson1	150	0	
Försöksperson1	150	0	
Försöksperson1	50	0	
Försöksperson1	50	0	
Försöksperson1	50	0	
Försöksperson1	966	0	
Försöksperson1	966	0	
Försöksperson1	966	0	
Försöksperson1	966	0	
Försöksperson1	966	0	
Försöksperson1	966	0	
Försöksperson1	966	0	
Försöksperson1	966	0	
Försöksperson1	966	0	
Försöksperson1	966	0	
Försöksperson1	966	0	
Försöksperson1	966	0	
Försöksperson1	966	0	
Försöksperson1	966	0	
Försöksperson1	966	0	
Försöksperson1	966	0	
Försöksperson1	966	0	
Försöksperson1	966	0	
Försöksperson1	966	0	
Försöksperson1	966	0	
Försöksperson1	966	0	
Försöksperson1	966	0	
Försöksperson1	966	0	
Försöksperson1	966	0	
Försöksperson1	966	0	
Försöksperson1	966	0	
Försöksperson1	966	0	
Försöksperson1	966	0	
Försöksperson1	966	0	
Försöksperson1	966	0	
Försöksperson1	966	0	
Försöksperson1	966	0	
Försöksperson1	966	0	
Försöksperson1	966	0	
Försöksperson1	966	0	
Försöksperson1	966	0	
Försöksperson1	966	0	
Försöksperson1	966	0	
Försöksperson1	966	0	
Försöksperson1	966	0	
Försöksperson1	966	0	
Försöksperson1	966	0	
Försöksperson1	966	0	
Försöksperson1	966	0	
Försöksperson1	966	0	
Försöksperson1	966	0	
Försöksperson1	966	0	
Försöksperson1	966	0	
Försöksperson1	966	0	
Försöksperson1	966	0	
Försöksperson1	966	0	
Försöksperson1	966	0	
Försöksperson1	966	0	
Försöksperson1	966	0	
Försöksperson1	966	0	
Försöksperson1	966	0	
Försöksperson1	966	0	
Försöksperson1	966	0	
Försöksperson1	33	0	
Försöksperson1	33	0	
Försöksperson1	183	0	
Försöksperson1	183	0	
Försöksperson1	183	0	
Försöksperson1	183	0	
Försöksperson1	183	0	
Försöksperson1	183	0	
Försöksperson1	183	0	
Försöksperson1	183	0	
Försöksperson1	183	0	
Försöksperson1	183	0	
Försöksperson1	183	0	
Försöksperson1	17	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
Försöksperson1	1699	0	
